GEOID20,district
12009000504,23
12039000047,24
12099000755,25
1201100A010,26
12009000416,0
12033000060,1
1201960600a,2
12105000522,3
12105000246,4
12061000007,5
12065000009,6
12117000023,7
12031000237,8
12067000005,9
1200300006A,10
12031000076,11
12071000096,12
12101000203,13
12099000004,14
12127000162,15
12033000150,16
12071000063,17
12069000275,18
12035710000,19
12015000043,20
12069000124,21
12083000019,22
12009000512,23
12039000046,24
12099000178,25
12099000510,26
12009000424,0
12033000088,1
12019040600,2
12105000310,3
12105000212,4
12111000031,5
12079000009,6
12117000017,7
12107000019,8
12123000004,9
12007000003,10
12031000072,11
12115000097,12
12101000153,13
12099000017,14
12127000159,15
12033000220,16
12021000113,17
12107000036,18
12109000033,19
12071000081,20
12127000044,21
120170103.3,22
12009000309,23
12039000020,24
12099000172,25
12099000497,26
12009000502,0
12033000087,1
12031000078,2
12101000003,3
12057000804,4
12061000006,5
12073004163,6
12117000003,7
12019060600,8
12065000001,9
12001000011,10
12031000069,11
12071000099,12
12101000078,13
12099000027,14
12127000158,15
12033000224,16
12021000007,17
12119000115,18
12035000191,19
12105000229,20
12069000015,21
120170110.2,22
12009000510,23
12013000401,24
12099000055,25
12099000477,26
12009000441,0
12033000085,1
12109000077,2
12101000030,3
12057000806,4
12009000311,5
12073005153,6
12069000032,7
12019011202,8
12065000004,9
12041000003,10
12031000184,11
12115000080,12
12103000347,13
12099000015,14
12127000167,15
12033000221,16
12071000100,17
12107000001,18
12107000009,19
12051000013,20
12127000077,21
12083000020,22
12009000518,23
12073001315,24
12099000048,25
12099000476,26
12009000420,0
12033000008,1
12109000084,2
12105000231,3
12105000112,4
12009000308,5
12073005154,6
12095000132,7
12019011000,8
12123000012,9
12125000010,10
12031000093,11
12115000077,12
12103000301,13
12099000036,14
12127000168,15
12033000028,16
12071000066,17
12069000019,18
12109000040,19
12015000076,20
12127000078,21
12083000068,22
12009000503,23
12073001351,24
12099000046,25
12099000489,26
12009000508,0
12033000095,1
12031000091,2
12105000224,3
12057000819,4
12009000313,5
12073001259,6
12095000107,7
12031000229,8
12065000002,9
12001000012,10
12031000006,11
12015000084,12
12103000318,13
12099000041,14
12117000057,15
12033000091,16
12021000065,17
12127000020,18
12035000180,19
12055000022,20
12069000044,21
12083000008,22
12009000525,23
12073002355,24
12099000057,25
12099000485,26
12009000505,0
12033000009,1
12109000078,2
12101000107,3
12105000116,4
12111000052,5
12065000003,6
12069000099,7
1201950602a,8
12029000002,9
12001000009,10
12031000046,11
12015000018,12
12101000124,13
12099000026,14
12117000063,15
12033000216,16
12021000089,17
12069000021,18
12035000141,19
12049000005,20
12127000060,21
12083000011,22
12009000307,23
12073001353,24
12099000059,25
1201100C007,26
12009000429,0
12033000186,1
1201961200a,2
12101000206,3
12105000120,4
12111000021,5
12065000016,6
12069000098,7
12031000192,8
12083000049,9
12007000002,10
12031000291,11
12015000060,12
12057000587,13
12099000153,14
12127000127,15
12033000039,16
12021000046,17
12127000033,18
12035000110,19
12081000021,20
12127000054,21
12083000046,22
12009000520,23
12073002401,24
12099000058,25
12099000509,26
12009000515,0
12033000185,1
12109000089,2
12105000228,3
12057000875,4
12111000074,5
12073004125,6
12069000063,7
12019011002,8
12075000ZZZ,9
12007000010,10
12031000028,11
12015000087,12
12101000126,13
12111000066,14
12127000172,15
12033000214,16
12021000079,17
12127000030,18
12035000107,19
12049000004,20
12127000095,21
12083000067,22
1209300P-07,23
12039000023,24
12099000061,25
1201100R007,26
12009000414,0
12033000015,1
1201960601a,2
12105000222,3
12057000867,4
12061000025,5
12073004401,6
12069000252,7
12019011500,8
12001000003,9
12001000010,10
12031000005,11
12015000038,12
12103000294,13
12099000065,14
12127000207,15
12033000047,16
12071000049,17
12127000031,18
12035940000,19
12105000535,20
12127000057,21
12083000050,22
12009000310,23
12039000044,24
12099000062,25
12099000462,26
12009000224,0
12033000183,1
12109000087,2
12069000101,3
12057000951,4
12009000527,5
12073001258,6
12095000224,7
12019011303,8
12065000007,9
12047000002,10
12031000008,11
12015000040,12
12103000299,13
12099000075,14
12127000188,15
12033000152,16
12071000034,17
12127000013,18
12035720000,19
1205500025D,20
12127000069,21
12083000070,22
12043000011,23
12039000043,24
12099000108,25
12099000457,26
12009000506,0
12033000020,1
12109000079,2
12101000011,3
12101000212,4
12061000011,5
12073001213,6
12069000214,7
12019011601,8
12065000008,9
12001000007,10
12031000138,11
12021000053,12
12103000289,13
12099000020,14
12127000152,15
12033000195,16
12071000095,17
12127000018,18
12035100000,19
12105000531,20
12127000271,21
12083000091,22
12043000013,23
12039000002,24
12099000109,25
12099000455,26
12009000305,0
12033000213,1
12109000005,2
12105000219,3
12057000827,4
12111000022,5
12073004457,6
12069001060,7
12031000163,8
12065000014,9
12023000024,10
12031000011,11
12021000022,12
12103000296,13
12099000069,14
12127000233,15
12033000215,16
12071000012,17
12127000024,18
12127000121,19
12071000217,20
12127000061,21
12083000090,22
12051000007,23
12039000001,24
12099000102,25
12099000459,26
12009000403,0
12033000212,1
12019020800,2
12105000230,3
12057000755,4
12061000023,5
12073005113,6
12069000115,7
12031000292,8
12065000006,9
12023000010,10
12031000012,11
12015000131,12
12103000358,13
12099000076,14
12127000137,15
12033000200,16
12071000120,17
12127000019,18
12035500000,19
12071000040,20
12127000064,21
12083000002,22
12051000029,23
12039000040,24
12099000103,25
12099000456,26
12009000430,0
12033000079,1
12109000058,2
12105000233,3
12101000182,4
12111000011,5
12073004111,6
120170402.2,7
12031000233,8
12073004159,9
12001000016,10
12031000004,11
12015000030,12
12103000360,13
12099000042,14
12127000139,15
12033000217,16
12071000022,17
12127000025,18
12127000122,19
12071000041,20
12127000047,21
12083000094,22
12051000012,23
12039000041,24
12099000098,25
12099000461,26
12009000431,0
12033000166,1
12031000284,2
12105000238,3
12057000917,4
12009000316,5
12073004162,6
12069000224,7
12031000273,8
12073004168,9
12121000001,10
12031000030,11
12071000111,12
12053000039,13
12099000081,14
12127000142,15
12033000206,16
12021000137,17
12127000021,18
12109000045,19
12071000061,20
12127000067,21
12083000093,22
12051000014,23
12039000042,24
12099000077,25
12099000443,26
12009000211,0
12033000014,1
12031000183,2
12105000234,3
12057000815,4
12111000082,5
12073004115,6
1209500138A,7
12031000282,8
12001000025,9
12001000017,10
12031000128,11
12071000070,12
12101000099,13
12099000067,14
12127000163,15
12033000225,16
12071000085,17
12127000015,18
12035310000,19
12071000080,20
12127000063,21
12083000010,22
12051000010,23
12039000039,24
12099000110,25
12011000025,26
12009000410,0
12033000189,1
12031000201,2
12105000218,3
12057000704,4
12009000326,5
12073003413,6
1209500138B,7
12031000278,8
12001000068,9
12023000012,10
12031000025,11
12115000054,12
12101000225,13
12099000093,14
12127000230,15
12033000099,16
12071000030,17
12127000036,18
12035000150,19
12021000035,20
12127000062,21
12083000009,22
12051000025,23
12039000035,24
12099000064,25
1201100C013,26
12009000400,0
12033000170,1
12031000090,2
12105000207,3
12057000876,4
12111000045,5
12073004155,6
12117000009,7
12031000269,8
12083000040,9
12001000018,10
12031000185,11
12015000113,12
12057000589,13
12099000099,14
12117000055,15
12033000191,16
12071000123,17
12107000037,18
12035000330,19
12027000008,20
12127000065,21
12043000002,23
12039000030,24
12099000066,25
1201100C003,26
12009000529,0
12033000084,1
12031000287,2
12101000001,3
12057000856,4
12111000053,5
12073005284,6
12069000097,7
12031000245,8
12083000024,9
12001000020,10
12031000094,11
12071000092,12
12101000082,13
12099000106,14
12117000068,15
12033000230,16
12071000037,17
12107000035,18
12127000102,19
12055000008,20
12127000066,21
12086000368,22
12086000388,22
12051000018,23
12039000029,24
12099000095,25
1209900NP02,26
12009000324,0
12033000168,1
12031000187,2
12069000102,3
12057000807,4
12111000060,5
12073005251,6
12069000111,7
12031000271,8
12001000013,9
12001000021,10
12031000009,11
12071000108,12
12103000336,13
12099000096,14
12117000066,15
12033000234,16
12071000084,17
12107000038,18
12035730000,19
12021000027,20
12127000055,21
12086000363,22
12111000029,23
12039000036,24
12099000107,25
12099000196,26
12009000500,0
12033000174,1
12031000234,2
12105000416,3
12057000702,4
12061ZZZZZZ,5
12073005228,6
12117000026,7
12031000235,8
12079000010,9
12001000015,10
12031000066,11
12071000076,12
12103000345,13
12099000101,14
12127000184,15
12033000222,16
12021000092,17
12127000032,18
12107000006,19
12021000028,20
12127000087,21
12086000390,22
12051000017,23
12039000008,24
12099000111,25
12099000193,26
12009000407,0
12033000182,1
12031000177,2
12105000402,3
12057000124,4
12009000327,5
12073004109,6
12117000022,7
12019011501,8
12079000002,9
12001000022,10
12031000033,11
12021000102,12
12103000335,13
12099000113,14
12117000062,15
12033000204,16
12021000062,17
12127000038,18
12035000161,19
12021000030,20
12127000088,21
12086000385,22
12043000001,23
12039000037,24
12099000112,25
12099000125,26
12009000220,0
12033000067,1
12031000079,2
12105000525,3
12057000945,4
12009000314,5
12073005212,6
12069000051,7
12019011302,8
12079000005,9
12001000042,10
12031000002,11
12071000114,12
12103000338,13
12099000117,14
12127000264,15
12033000023,16
12071000023,17
12107000032,18
12035000132,19
12021000038,20
12127000099,21
12086000352,22
12009000530,23
12039000038,24
12099000114,25
12099000195,26
12009000200,0
12033000177,1
12031000205,2
12101000190,3
12057000998,4
12111000056,5
12073003414,6
12095000230,7
12031000181,8
12079000011,9
12001000039,10
12031000010,11
12115000104,12
12101101031,13
12099000088,14
12117000076,15
12033000031,16
12071000109,17
12127000028,18
12035000170,19
12021000057,20
12069000225,21
12086000389,22
12051000011,23
12039000007,24
12099000199,25
12099000191,26
12009000523,0
12033000071,1
12031000062,2
12105000215,3
12103000226,4
12061000015,5
12073005261,6
12069000100,7
12031000170,8
12065000005,9
12001000024,10
12031000036,11
12021000108,12
12101000163,13
12099000063,14
12127000260,15
12033000029,16
12071000087,17
12127000051,18
12035920000,19
12021000055,20
12127000079,21
12086000321,22
12097000523,23
12039000028,24
12099000846,25
12099000142,26
12009000236,0
12033000080,1
12031000172,2
12105000340,3
12057000941,4
12009000301,5
12073005264,6
12069000049,7
12031000164,8
12123000013,9
12001000041,10
12031000075,11
12021000024,12
12057000518,13
12099000097,14
12127000111,15
12033000108,16
12071000062,17
12127000040,18
12035000272,19
12021000036,20
12127000084,21
12086000318,22
12009000521,23
12039000027,24
12099000123,25
12099000154,26
12009000412,0
12033000171,1
12031000191,2
12105000519,3
12057000939,4
12111000013,5
12073005265,6
12117000010,7
12031000165,8
12001000033,9
12001000043,10
12031000013,11
12015000104,12
12101000057,13
1211100022A,14
12127000245,15
12033000233,16
12021000090,17
12127000027,18
12035000271,19
12021000045,20
12127000082,21
12086000320,22
12043000004,23
12073003477,24
12099000127,25
12099000159,26
12009000411,0
12033000074,1
12031000274,2
12101103063,3
12057000062,4
12009000328,5
12073005224,6
1209500131Z,7
12019011600,8
12001000030,9
12001000048,10
12031000116,11
12057000907,12
12101000075,13
12099000092,14
12127000270,15
12033000163,16
12021000132,17
12127000050,18
12035510000,19
12021000032,20
12127000085,21
12086000310,22
12055000018,23
12073003475,24
12099000115,25
12099000177,26
12009000408,0
12033000119,1
12031000275,2
12105000510,3
12057000937,4
12009000325,5
12073005258,6
12095000229,7
12031000270,8
12001000029,9
12001000044,10
12031000117,11
12057000909,12
12057000538,13
12099000105,14
12127000258,15
12033000162,16
12071000083,17
12127000049,18
12035000160,19
12021000142,20
12127000094,21
12086000311,22
12071000053,23
12073003461,24
12099000104,25
12099000166,26
12009000228,0
12033000075,1
12031000084,2
12105000520,3
12057000935,4
12009000513,5
12073005223,6
12117000031,7
12031000231,8
12001000036,9
12001000045,10
12031000060,11
12081000217,12
12101000090,13
12099000079,14
12127000140,15
12033000201,16
12071000011,17
12127000034,18
12109000030,19
12027000009,20
12127000081,21
12086000384,22
12071000019,23
12073003457,24
12099000068,25
12099000428,26
12009000218,0
12033000190,1
12031000200,2
12105000521,3
12103000044,4
12111000039,5
12073001251,6
1209500108B,7
12019011300,8
12001000040,9
12001000053,10
12031000134,11
12015000024,12
12103000315,13
12099000083,14
12127000267,15
12033000156,16
12021000106,17
12107000039,18
12035700000,19
12115000028,20
12127000098,21
12086000309,22
12009000522,23
12073003459,24
12099000411,25
12099000192,26
12009000223,0
12033000089,1
12031000095,2
12105000223,3
12057000117,4
12111000020,5
12073004154,6
12095000106,7
12031000241,8
12001000035,9
12001000052,10
12031000017,11
12057000908,12
12103000353,13
12099000089,14
12127000241,15
12033000030,16
12021000097,17
12035000331,19
12021000044,20
12127000096,21
12086000317,22
12051000022,23
12039000003,24
12099000132,25
12099000429,26
12095000405,0
12033000072,1
12031000080,2
12105000324,3
12081000022,4
12061000020,5
12073005165,6
1209500220A,7
12031000157,8
12001000019,9
12001000054,10
12031000015,11
12115000084,12
12103000288,13
12111000084,14
12127000190,15
12033000151,16
12021000070,17
12086000451,18
12086000402,18
12035000100,19
12021000048,20
12127000090,21
12086000357,22
12111000092,23
12039000006,24
12099000139,25
12099000432,26
12009000425,0
12033000167,1
12031000276,2
12105000413,3
12081000025,4
12111000041,5
12073004184,6
12095000221,7
12031000145,8
12001000047,9
12001000026,10
12031000027,11
12115000025,12
12101000024,13
12099000080,14
12127000174,15
12033000164,16
12071000091,17
12086000376,18
12035110000,19
1205500013L,20
12127000083,21
12086000301,22
12097000402,23
12039000048,24
12099000141,25
12099000797,26
12009000524,0
12033000120,1
12031000257,2
12105000330,3
12081000057,4
12061000029,5
12073003405,6
1209500220B,7
12031000156,8
12001000055,9
12001000034,10
12031000014,11
12115000087,12
12101000071,13
12099000011,14
12127000257,15
12033000159,16
12071000090,17
12086000773,18
12035000130,19
12015000005,20
12127000089,21
12086000316,22
12097000408,23
12073003473,24
12099000144,25
12099000194,26
12009000209,0
12033000112,1
12031000288,2
12105000410,3
12081000156,4
1211100039A,5
12073003451,6
12117000016,7
12031000243,8
12001000056,9
12001000059,10
12031000016,11
12015000050,12
12101000183,13
12099000060,14
12127000187,15
12033000109,16
12071000110,17
12086000469,18
12035000210,19
12015000012,20
12127000100,21
12086000328,22
12043000003,23
12073003412,24
12099000116,25
12099000436,26
12009000210,0
12033000081,1
12031000285,2
12105000323,3
12081000175,4
12111000033,5
12073005252,6
1209500131A,7
12031000175,8
12001000050,9
12001000051,10
12031000143,11
12081000077,12
12103000287,13
12099000082,14
12127000136,15
12033000165,16
12021000109,17
12086000461,18
12035000200,19
12015000027,20
12069000047,21
12086000331,22
12097000401,23
12039000005,24
12099000120,25
12099000190,26
12009000129,0
12033000083,1
12031000077,2
12101101019,3
12081000188,4
12111000038,5
12073005227,6
1209500131B,7
12031000180,8
12001000028,9
12001000038,10
12031000153,11
12115000051,12
12103000334,13
12099000085,14
12009000126,15
12033000122,16
12021000112,17
12086000798,18
12035130000,19
12015000020,20
12069570057,21
12086000377,22
1211100043B,23
12073002359,24
12099000135,25
12099000426,26
12095000434,0
12033000082,1
12031000199,2
12101000109,3
12057000116,4
12061000001,5
12073004157,6
12117000020,7
12031000169,8
12001000057,9
12001000027,10
12031000159,11
12021000100,12
12103000333,13
12099000084,14
12127000238,15
12033000147,16
12021000129,17
12086000764,18
12109000072,19
12015000065,20
12117000049,21
12086000337,22
12043000009,23
12039000032,24
12099000155,25
12099000771,26
1209500544A,0
12033000086,1
12031000286,2
12101000110,3
12057000139,4
12061000004,5
12073004451,6
12117000058,7
12031000174,8
12001000046,9
12001000058,10
12031000126,11
12021000099,12
12101000091,13
12099000119,14
12117000075,15
12033000143,16
12021000128,17
12086000701,18
12127000110,19
12015000034,20
12117000051,21
12086000379,22
12071000050,23
12037000003,24
12099000118,25
12099000189,26
12009000237,0
12033000117,1
12031000182,2
12105000201,3
12103000046,4
1211100082A,5
12073004105,6
12095000232,7
12031000132,8
12001000032,9
12031000127,11
12015000048,12
12103000282,13
12099000074,14
12127000239,15
12033000158,16
12071000071,17
12086000705,18
12127000112,19
12015000057,20
12117000050,21
12086000315,22
1211100089C,23
12073001361,24
12099000124,25
12099000157,26
1209500544B,0
12033000118,1
12031000238,2
12105000125,3
12057000911,4
12009000320,5
12073004107,6
12117000027,7
12031000120,8
12001000037,9
12086004130,10
12086000415,10
12031000003,11
12115000034,12
12103000303,13
12099000044,14
12127000259,15
12033000110,16
12071000079,17
12086000704,18
12035000171,19
12015000033,20
12117000052,21
12086000362,22
1211100089J,23
12073001230,24
12099000136,25
12099000185,26
12009000437,0
12033000094,1
12031000178,2
12105000421,3
12081000080,4
12111000036,5
12073003104,6
1209500108A,7
12031000122,8
12001000023,9
12086000412,10
12031000118,11
12081000033,12
12101101103,13
12099000037,14
12127000208,15
12033000141,16
12071000033,17
12086000706,18
12127000109,19
12015000078,20
12117000006,21
12086000297,22
1211100089M,23
12039000019,24
12099000156,25
12099000160,26
12009000432,0
12033000111,1
12031000204,2
12101102001,3
12081000085,4
12061000038,5
12073003403,6
12117000028,7
12031000119,8
12001000049,9
12086000414,10
12031000121,11
12021000098,12
12101000061,13
12099000856,14
12127000175,15
12033000131,16
12071000014,17
12086000457,18
12035000212,19
12105000539,20
12117000011,21
12086000360,22
12097000202,23
12073003455,24
12099000152,25
12099000430,26
12009000435,0
12033000145,1
12031000133,2
12101000125,3
12081000087,4
12111000998,5
12073004153,6
12117000030,7
12031000213,8
12001000031,9
12086000472,10
12031000149,11
12115000050,12
12103000275,13
12099000039,14
12127000128,15
12033000127,16
12021000005,17
12086000459,18
12109000060,19
12021000031,20
12117000053,21
12086000325,22
12097000553,23
12073002303,24
12099000140,25
12099000882,26
12009000433,0
12033000093,1
12031000242,2
12101101001,3
12081000059,4
12111000094,5
12073003103,6
1209500105B,7
12031000124,8
12086000330,10
12031000148,11
12081000214,12
12101000188,13
12099000845,14
12127000237,15
12033000137,16
12021000076,17
12086000732,18
12035000215,19
12021000041,20
12117000054,21
12086000302,22
12111000089,23
12039000022,24
12099000126,25
12099000425,26
12009000434,0
12033000114,1
12031000186,2
12101102063,3
12081000107,4
1211100001A,5
12073003109,6
12095000228,7
12031000161,8
12021000123,9
12021000124,9
12086000416,10
12031000147,11
12081000187,12
12057000526,13
12099000016,14
12127000166,15
12033000139,16
12071000073,17
12086000772,18
12035000213,19
12021000040,20
12117000060,21
12086000386,22
1211100089A,23
12073003453,24
12099000175,25
12099000431,26
12095000416,0
12033000121,1
12031000244,2
12101000108,3
12081000110,4
12111000063,5
12073004101,6
12069000123,7
12031000140,8
12021000122,9
12086000444,10
12031000154,11
12115000035,12
12057000532,13
12099000094,14
12127000224,15
12033000132,16
12071000302,17
12086007070,18
12035000104,19
12021000042,20
12117000056,21
12086000339,22
12043000010,23
12073003402,24
12099000049,25
12099000424,26
12009000227,0
12033000169,1
12031000240,2
12101101063,3
12057000960,4
12111000085,5
12073004119,6
1209500131C,7
12031000144,8
12021000111,9
12086000353,10
12031000155,11
12081000209,12
12103000366,13
12099000021,14
12127000183,15
12033000123,16
12021000105,17
12086000708,18
12035000211,19
12049000003,20
12117000004,21
12086000340,22
12099000607,23
12073003467,24
12099000133,25
12099000798,26
12009000501,0
12033000113,1
12031000256,2
12101103001,3
12081000013,4
12111000093,5
12073004103,6
1209500130A,7
12031000167,8
12087000033,9
12086004410,10
12031000150,11
12081000221,12
12103000321,13
12099000100,14
12127000222,15
12033000140,16
12071000089,17
12086000712,18
12127000103,19
12049000001,20
12117000005,21
12086000382,22
1211100089K,23
12073003468,24
12099000151,25
12099000145,26
12009000128,0
12033000124,1
12031000131,2
12105000513,3
12081000101,4
1211100021A,5
12073001362,6
12095000129,7
12031000173,8
12087000027,9
12086000449,10
12031000196,11
12081000220,12
12101000083,13
12099000086,14
12127000179,15
12033000157,16
12021000049,17
12086000713,18
12035000292,19
12027000002,20
12086000358,22
1211100089O,23
12039000004,24
12099000173,25
12099000164,26
12009000509,0
12033000133,1
12031000176,2
12105000322,3
12081000102,4
12111000010,5
12073003107,6
12095000111,7
12031000123,8
12087000030,9
12086000488,10
12031000137,11
12081000243,12
12057000036,13
1211100089T,14
12127000132,15
12033000130,16
12021000075,17
12086000714,18
12035000142,19
12021000058,20
12081000165,21
12081000126,21
12086000381,22
1211100028A,23
12039000017,24
12099000161,25
1201100C038,26
12009000238,0
12033000134,1
12101000207,3
12057000928,4
1211100094A,5
12073005219,6
12095000128,7
12019011301,8
12087000034,9
12086000410,10
12031000195,11
12115000094,12
12103000325,13
1211100089S,14
12127000240,15
12033000138,16
12021000078,17
12086000710,18
12035000181,19
12021000060,20
12081000164,21
12086000319,22
1211100089L,23
12039000021,24
12099000148,25
1201100R005,26
12009000439,0
12033000148,1
12103000180,2
12103000175,2
12101001060,3
12081000158,4
1211100082D,5
12073003101,6
1209500130B,7
12031000190,8
12087000025,9
12086004411,10
12031000152,11
12071000082,12
12103000331,13
12099000018,14
12127000249,15
12033000146,16
12021000141,17
12086000715,18
12035000133,19
1205500020N,20
12081000208,21
12086000349,22
1211100089N,23
12039000045,24
12099000413,25
1201100R004,26
12009000442,0
12033000115,1
12103000186,2
12105000316,3
12081000058,4
1211100033A,5
12073003401,6
12095000136,7
12031000168,8
12087000026,9
12086004400,10
12031000162,11
12115000045,12
12103000332,13
12099000035,14
12127000135,15
12033000135,16
12015000110,17
12086000716,18
12035000151,19
12055000023,20
12081000076,21
12086000332,22
12071000069,23
12039000026,24
12099000090,25
12099000427,26
12009000440,0
12033000129,1
12103000182,2
12105000216,3
12057000905,4
12061000026,5
12073005107,6
12095000112,7
12031000223,8
12087000029,9
12086004671,10
12031000166,11
12015000124,12
12101000079,13
12099000NP6,14
12127000131,15
12033000153,16
12021000119,17
12086000433,18
12109000021,19
12015000091,20
12081000189,21
12086000324,22
12071000294,23
12039000014,24
12099000NP5,25
12099000158,26
12009000134,0
12033000116,1
12103000177,2
12105000503,3
12057000904,4
12061000037,5
12073001502,6
12095000127,7
12031000171,8
12087000024,9
12086004670,10
12031000139,11
12115000013,12
12057000066,13
12099000029,14
12127000134,15
12033000155,16
12071000010,17
12086000423,18
12035000333,19
12021000061,20
12081000205,21
12086000327,22
12071000135,23
12039000015,24
12099000150,25
1209900NP33,26
12009000136,0
12033000175,1
12103000171,2
12105000502,3
12081000120,4
12061000024,5
12073001302,6
1209500110B,7
12031000151,8
12087000028,9
12086004391,10
12031000146,11
12057000921,12
12103000363,13
12099000005,14
12127000129,15
12033000154,16
12021000094,17
12086004240,18
12035840000,19
12049000006,20
12081000162,21
12086000338,22
1211100089P,23
12039000011,24
12099000149,25
12099000883,26
12009000230,0
12033000128,1
12103000170,2
12101000204,3
12081000146,4
1211100006A,5
12073001304,6
1209500110A,7
12031000125,8
12087000022,9
12086004381,10
12031000188,11
12081000034,12
12103000273,13
12099000019,14
12127000223,15
12033000161,16
12021000001,17
12086000720,18
12035910000,19
12015000092,20
12081000160,21
12086000354,22
1211100089Q,23
12073003409,24
12099000200,25
12099000880,26
12009000000,0
12033000126,1
12103000176,2
12105000405,3
12081000106,4
12111000091,5
12073001314,6
12095000134,7
12031000136,8
12087000020,9
12086000471,10
12031000193,11
12115000071,12
12103000270,13
12099000031,14
12127000266,15
12033000149,16
12021000088,17
12086004350,18
12035000190,19
12015000097,20
12081000130,21
12086000326,22
12071000140,23
12073001255,24
12099000143,25
12099000167,26
12009000132,0
12033000125,1
12103000149,2
12105000326,3
12081000060,4
1211100091A,5
12073001507,6
12095000115,7
12031000215,8
12087000021,9
12086000417,10
12031000141,11
12115000032,12
12103000314,13
120990000NP,14
12127000261,15
12033000136,16
12021000077,17
12086000718,18
12035000140,19
12071000078,20
12081000219,21
12086000312,22
12009000531,23
12073001327,24
12099000201,25
1209900NP31,26
12009000133,0
12033000144,1
12103000164,2
12105000206,3
12081000186,4
12111000075,5
12073002503,6
12095000113,7
12031000189,8
12087000023,9
12086000420,10
12031000142,11
12081000134,12
12103000313,13
12099000038,14
12127000269,15
12033000142,16
12071000020,17
12086000500,18
12109000020,19
12015000002,20
12081000194,21
12086000307,22
12071000144,23
12039000034,24
12099000169,25
12099000165,26
12009000436,0
12103000156,2
12069820082,3
12081000049,4
12111000023,5
12073002502,6
12095000103,7
12031000160,8
12021000127,9
12086000421,10
12031000194,11
12115000047,12
12103000267,13
12099000030,14
12127000117,15
12033000160,16
12021000010,17
12086004380,18
12035000134,19
12105000538,20
12081000132,21
12086000342,22
12097000580,23
12039000033,24
12099000130,25
1209900NP21,26
12009000438,0
12103000222,1
12103000221,1
12103000148,2
12105000211,3
12103000096,4
12009000322,5
12073001303,6
12095000125,7
12031000197,8
12087000032,9
12086000419,10
12031000130,11
12115000023,12
12103000260,13
1211100089R,14
12127000114,15
12021000107,17
12086000422,18
12127000115,19
12049000010,20
12081000074,21
12086000323,22
12097000451,23
12073002513,24
1209900NP24,25
1209900NP20,26
12009000239,0
12103000262,1
12103000187,2
12105000121,3
12081000079,4
12111000035,5
12073002504,6
12069000122,7
12031000129,8
12087000031,9
12086000464,10
12115000089,12
12101000100,13
12099000034,14
12127000185,15
12086000733,16
12086000770,16
12021000091,17
12086004360,18
12035000217,19
12015000052,20
12081000170,21
12086000299,22
1211100089H,23
12039000031,24
12099000731,25
1209900NP19,26
12009000225,0
12103000263,1
12103000169,2
12105000313,3
12057000802,4
1211100085A,5
12073005101,6
1209500109B,7
12087000019,9
12086000407,10
12086000557,11
12086000465,11
12081000207,12
12057000541,13
12099000025,14
12127000252,15
12086000763,16
12021000009,17
12086007310,18
12127000116,19
12105000530,20
12081000078,21
12086000359,22
12097000551,23
12039000012,24
12099000732,25
12099000147,26
1209500433Z,0
12103000242,1
12103000237,2
12105000217,3
12057000925,4
12009000516,5
12073005204,6
1209500109Z,7
12103000235,8
12103000231,8
12087000018,9
12086000405,10
12086000426,11
12081000014,12
12103000274,13
12099000007,14
12127000186,15
12086000711,16
12021000143,17
12086000723,18
12035530000,19
1205500017L,20
12081000198,21
12086000333,22
1211100089G,23
12073003469,24
12099000736,25
12099000170,26
12009000323,0
12103000240,1
12103000238,2
12105000505,3
12101000174,4
12009000517,5
12073009000,6
12117000014,7
12103000168,8
12087000017,9
12086000396,10
12086000554,11
12015000010,12
12103000290,13
12099000043,14
12127000189,15
12086000703,16
12021000082,17
12086000432,18
12127000113,19
12021000064,20
12081000213,21
12086000305,22
1211100089F,23
12073005225,24
12099000885,25
12099000NP8,26
12009000528,0
12103000210,1
12103000190,2
12105000225,3
12081000192,4
12009000519,5
12073003110,6
12095000135,7
12103000232,8
12087000016,9
12086004390,10
12086000442,11
12021000101,12
12101000074,13
12099000006,14
12127000164,15
12086000734,16
12021000011,17
12086004370,18
12127000006,19
12021000080,20
12081000163,21
12086000364,22
1211100089D,23
12073001205,24
1209900NP29,25
12099000128,26
12009000303,0
12103000239,1
12103000172,2
12069000105,3
12081000109,4
12111000026,5
12073005110,6
1209500126A,7
12103000092,8
12087000015,9
12086000466,10
12086000553,11
12015000051,12
12057000521,13
1211100089U,14
12127000234,15
12086000735,16
12021000003,17
12086000778,18
12109000080,19
12071000236,20
12081000161,21
12086000378,22
1211100089B,23
12039000025,24
12099000217,25
12011000019,26
12009000319,0
12103000209,1
12103000193,2
12105000406,3
12081000027,4
12111000040,5
12073005214,6
12097000159,7
12103000233,8
12087000014,9
12086004371,10
12086000428,11
12115000081,12
12057000522,13
12099000032,14
12127000092,15
12086000800,16
12021000015,17
12086000797,18
12109000088,19
12015000001,20
12081000197,21
12086000343,22
12097000507,23
12039000013,24
1209900NP23,25
12011000012,26
1209500542A,0
12103000183,1
12103000185,2
12105000411,3
12057000808,4
12111000025,5
12073005209,6
1209500126Y,7
12103000166,8
12087000013,9
12086000406,10
12086000559,11
12115000046,12
12057000537,13
12099000023,14
12127000243,15
12086000782,16
12021000096,17
12086000750,18
12109000049,19
12021000054,20
12081000128,21
12086000308,22
1211100089I,23
12039000010,24
12099000045,25
12099000146,26
1209500540A,0
12103000208,1
12103000174,2
12105000420,3
12057000825,4
12111000046,5
