GEOID20,district
12071000122,14
12091000003,20
12019040601,13
12057000759,16
12031000248,15
12057000998,22
1200300004D,22
12086000713,10
12083000084,4
12071000015,3
12009000100,23
12009000511,18
12083000073,12
12015000008,6
12109000046,24
12069000016,20
12005000002,22
120170203.1,8
12023000007,13
12021000067,5
12127000212,21
12117000031,15
12127000206,19
12009000113,26
12115000096,2
12101000037,7
12101000130,25
12115000101,4
12099000017,22
12031000208,23
12001000070,10
12083000051,18
12019070200,14
12105000113,9
12071000121,3
12069000008,13
12083000103,17
12023000005,6
12071000074,25
12071000106,5
12109000065,8
12107000016,12
12061000030,16
12015000016,21
12035810000,7
12086000701,14
12031000261,22
12115000041,24
12009000121,19
12021000046,20
12085000102,9
12101000068,6
12049000012,26
12067000004,18
12086000469,12
12081000069,24
12105000415,4
12055000024,17
12069000029,8
12086000384,10
12061000016,18
12081000185,13
1200300001A,2
12117000002,22
12005000031,26
1209300P-01,21
12059000001,19
12083000054,25
12131000110,23
12031000232,9
12105000240,3
12107000007,16
12035000332,5
12069000059,6
12083000042,14
12009000112,15
12083000064,19
12105000514,7
12063000011,17
12027000013,23
12061000017,21
12071000024,8
12086000557,25
12109000034,18
12069000033,9
12021000018,2
12071000056,10
12119000101,24
12057000751,3
12086000461,20
12057000817,13
12101000062,16
12083000060,5
12101000187,17
12053000034,23
12101000097,2
12086000307,19
12086000309,7
12063000030,14
12021000103,11
12071000013,22
12005000020,12
12101000066,4
12067000003,9
12059000008,26
12105000242,15
12095000545,18
12031000018,24
12015000006,11
12007000014,9
12021000020,8
12086000433,21
12086000421,12
12071000088,5
12105000235,2
12105000337,19
12071000054,25
12019050300,3
12115000075,18
12107000025,17
12086000704,20
12086000317,24
12071000063,26
12127000101,13
12053000048,9
12103000262,16
12053000024,14
12069000042,8
12117000069,7
12103000235,15
12009000417,25
12021000113,6
12069000054,17
12031000113,11
12107000022,21
12115000029,3
12131000330,12
12069000089,10
12105000332,5
12081000168,24
12009000115,2
12107000018,13
12115000038,16
120170302.2,8
12103000263,20
12105000220,10
12129000012,21
12037000005,19
12101000031,23
12121000015,12
12019061000,22
12101000043,15
12091000054,18
12009000428,11
12086000426,17
12069000058,6
12031000057,26
12069000036,22
12127000107,9
12057000939,8
12021000079,12
12021000019,20
12105000511,13
12021000047,14
12127000017,4
12053000015,19
12015000068,25
12077000004,21
12033000254,2
12086000315,10
12009000426,22
12083000071,5
12081000035,3
12109000026,20
12133000006,23
12085000066,21
12111000008,12
12057000707,6
12109000085,15
12009000122,15
12071000021,14
12071000100,7
12075000001,13
1201100A001,9
12133000002,22
12091000047,23
12081000218,16
12069000007,2
12053000026,4
12009000124,18
12099000487,25
12091000005,26
12071000113,8
12069000073,3
12103000226,10
12031000210,22
12057000814,11
12031000262,2
12015000090,20
12051000029,6
12085000028,21
12071000096,24
12001000065,26
12101000193,17
12009000418,15
12109000068,14
12111000009,23
12009000123,16
12031000048,12
12105000208,13
12055000011,7
120170105.1,5
12009000206,25
12127000205,6
12081000206,20
12057000767,11
12015000106,22
12121000003,19
12115000097,4
12113000017,21
12086000003,14
12057000909,17
12083000015,10
12085000027,2
12083000063,9
12009000235,3
12057000595,18
12071000099,26
12083000016,21
12019012400,7
12086000712,23
12105000536,20
12047000008,15
12069000052,5
12109000047,24
12101000067,16
12007000015,19
12101101070,25
12069000065,8
12107000020,15
12023000023,13
12061000035,10
12071000066,3
12021000065,21
12009000135,7
12123000002,12
12127000200,14
12105000508,19
12009000505,11
12107000008,9
12121000005,20
12083000111,17
12105000108,18
12105000106,23
12071000049,6
12071000034,5
12086000714,13
12031000209,8
12031000110,2
12013000201,14
12105000221,22
12009000202,26
12109000016,9
12075000013,15
12029000006,19
12113000031,20
12055000006,23
12083000074,9
12115000080,7
12053000001,17
12105000414,10
12059000003,14
12127000192,12
12125000003,25
12105000102,4
12015000015,18
12087000016,19
12009000312,13
12069000081,11
12101000166,21
12041000009,14
12127000093,17
12105000540,6
12115000077,16
12071000095,9
12101000170,24
12069000098,23
12086000357,2
12071000012,4
12103000293,20
12103000240,15
12086000316,14
12071000120,6
12086000301,10
12091000042,26
12083000076,22
12015000084,25
12031000230,3
12015000018,19
12015000087,11
12081000085,13
12086000362,18
12061000036,5
12015000060,2
12103000171,21
12069000062,17
12057000531,16
12086000414,23
12083000034,10
12007000012,12
12086000297,7
12031000101,3
12015000038,15
12101000072,22
12083000005,4
12086000716,26
12015000070,14
12033000051,8
12086000472,2
12071000022,11
12086000330,19
12121000008,12
12107000003,5
12021000053,9
12109000053,17
12086000360,3
12015000040,23
12021000137,26
12057000062,10
12103000362,4
12063000026,25
12091000070,18
12103000292,22
12027000010,24
12021000022,12
12095000107,20
1209300P-09,2
12045000003,26
12131000230,13
12133000023,9
12071000026,5
12031000001,8
12109000024,17
12069000003,16
12071000041,25
12085000042,15
12095000238,14
12133000018,6
12001000008,21
12051000024,11
12086000764,23
12109000037,7
12005000035,19
12085000015,10
12127000216,12
12103000354,9
12109000057,6
12053000038,26
12123000003,17
12127000150,16
12087000027,18
12071000085,13
12086000423,2
12021000030,8
12023000003,19
12053000022,11
12097000505,20
12086000325,17
12061000033,4
12095000543,7
12103000221,25
12086004240,18
12131000410,8
12099000027,10
12105000524,15
12095000234,22
12086000465,2
12117000018,19
12071000030,20
12087000030,26
12105000247,24
12083000066,3
12009000415,17
12069000091,9
12071000123,13
12103000260,12
12009000402,5
12127000178,21
12015000131,8
12127000126,14
12069000086,25
12105000507,4
12105000306,10
12083000085,23
12101000197,11
12071000037,16
12133000012,9
12127000005,26
12067000001,18
12123000005,6
12075000010,2
12015000030,20
12031000041,8
12033000007,15
12127000023,15
12101000140,3
1213300004C,7
12071000111,19
12057000703,4
12057000711,6
12057000705,23
12069000250,17
12086000417,25
12057000811,11
12101000049,13
12121000014,2
12041000001,9
12086000705,22
12057000941,7
12103000210,12
12071000070,26
12033000055,14
12105000224,24
12113000003,10
12069000057,23
12103000350,18
12071000080,21
12077000003,5
12075000012,2
12127000209,6
12031000218,4
12057000937,9
12103000343,16
12009000510,10
12101000161,14
12099000041,7
12101000133,8
12043000005,12
1209300P-02,5
12019060601,17
12061000003,25
12019070201,3
12115000054,11
12069000107,20
12103000175,15
12133000009,2
12033000266,23
1201100Y002,24
12015000113,5
12005000041,21
12057000633,22
12041000010,8
12069000039,9
12027000007,3
12086000710,25
12117000012,19
12097000501,18
1209500333A,26
12091000063,14
12101000113,12
12031000222,2
12071000084,23
12105000250,7
12103000156,5
12021000078,20
12021000092,13
12101000175,8
12117000061,6
12109000048,22
12131000440,18
12061000012,2
12035000371,15
12091000061,21
12086000416,11
12095000239,25
12057000527,3
1209300P-05,15
12021000062,18
12085000001,13
12099000655,24
12027000003,17
120170205.1,16
12127000011,2
12069000041,26
12107000023,22
12031000255,4
12009000419,20
12057000935,7
12091000030,14
12071000092,26
12013000101,23
12101000152,17
12063000003,19
12089020401,15
12101000129,11
12105000312,21
12103000322,22
12119000119,18
12035000141,5
12015000020,23
12071000108,13
12086000302,12
12031000096,16
12086000386,20
12009000416,15
12031000039,2
1201100Q091,19
12127000125,10
12019020200,4
12086000444,24
12085000045,7
12123000011,18
12083000102,8
12105000114,22
12083000100,17
12069000005,25
12099000507,11
12095000235,18
12086000382,12
12086004391,15
12095000334,2
120170305.2,5
12061000014,6
12111000043,9
12071000076,23
12086000381,9
12105000331,3
12086000358,5
12086000715,26
12021000102,14
12001000069,15
12099000015,25
12027000001,16
12105000119,17
12103000164,8
12097000420,24
12131000120,11
12127000193,10
12127000119,14
12086000720,19
12105000533,12
12027000012,3
12071000023,25
12089020102,11
12071000114,17
12091000002,6
12125000001,23
12115000104,21
12081000049,9
12091000076,2
12043000008,4
12047000004,16
12021000099,5
12005000024,18
12086000457,14
12086000913,26
1209300P-10,20
1201100B002,23
12115000087,6
12097000504,13
12086000319,5
12103000170,11
12071000109,22
12005000037,4
12086000419,19
12071000087,3
12086000554,16
12086000349,15
12035000290,9
12086000332,8
12101000123,18
12086004350,12
12013000202,23
12086000772,7
12081000025,14
12055000010,25
12086000324,10
12086000471,19
12083000069,2
1209300P-11,5
12109000067,23
12057000919,21
12015000027,18
12069000084,20
12091000038,6
12053000029,14
12009000318,11
1209500544A,9
12033000054,3
12037000008,5
12083000017,3
12091000040,16
12021000108,25
12113000001,12
12009000204,26
12086000353,21
12021000024,5
12086000327,20
12086000718,23
12021000128,17
12105000334,8
12021000036,19
12086000500,4
12103000231,18
12127000026,10
12009000424,7
12057000579,3
12015000104,22
12086004400,6
12086000338,12
12071000062,25
12009000207,17
120170300.3,5
12101000060,15
12086000354,11
1209500130A,19
12033000056,8
12101000112,6
12086000556,18
12033000247,4
12121000007,4
12101000216,21
12099000196,2
12101000137,22
12105000526,23
12095000236,16
12103000186,11
12005000042,13
12105000534,14
12086000326,3
12097000508,8
12009000502,12
12031000099,4
12071000090,5
12057000529,17
1201100B001,26
12105000516,13
12099000123,2
12086000312,14
12127000236,23
12057000856,3
12081000087,11
12031000063,20
12086000342,9
12086004380,26
12083000082,4
12086000462,7
12127000123,22
12031000112,16
12091000066,15
12083000033,13
12101000151,19
12057000907,20
12007000019,2
12127000195,24
12099000658,4
12057000639,5
12083000026,23
12127000170,8
12083000006,26
12061000019,11
12069000002,12
12081000217,17
12103000092,6
12103000298,18
12009000441,2
12069000031,25
12009000518,10
12031000247,20
12086000422,15
12086004381,9
12031000038,12
12103000359,22
12083000080,5
12035000310,23
12021000038,6
12083000081,24
12015000024,14
12055000025,19
1211100043A,21
12069000018,13
12009000111,3
12041000007,15
12086000067,25
12079000008,9
12103000335,4
12083000012,11
12103000182,16
12057000908,20
12103000242,15
12033000253,12
12117000021,8
12086000323,2
12127000181,5
12099000099,23
12007000011,9
12103000176,17
12087000034,14
120170208.1,24
12057000585,26
12089020103,12
12031000106,6
12109000027,18
12103000295,15
12133000004,22
12127000194,21
12086000575,14
12086000901,13
12009000420,10
12115000084,4
12103000361,23
12133000019,9
12111000086,19
12029000008,25
120170206.1,24
12021000090,12
12069000113,3
12127000120,16
12015000050,11
12021000057,9
12009000221,18
12113000008,22
12071000040,20
12099000078,17
12099000678,9
12021000097,2
12061000007,6
12019050600,26
12033000239,13
12101000058,13
12105000307,21
12071000077,11
12087000025,12
12013000302,23
12081000077,15
12031000086,5
12063000017,10
12067000002,17
12113000014,19
12063000014,8
12101000203,23
12099000193,25
12086004360,24
12131000350,26
12085000003,4
12105000314,6
12053000054,22
12097000407,18
12115000051,17
12086000299,19
12069000070,20
12009000308,12
12031000227,9
12101000153,3
12086000442,26
12129000003,10
12085000012,16
12009000508,8
12101000078,22
12086000553,25
12111000031,24
12087000026,21
12057000816,14
12019061200,5
12057000754,10
12073004459,18
12005000028,9
12055000012,15
12127000043,16
12021000100,17
12031000219,5
12015000048,23
12103000177,3
12031000070,2
12115000034,8
12009000429,13
12083000056,24
12086000670,19
12086007310,21
12023000018,5
1205500004D,26
1200300004B,15
12086000464,17
12021000132,14
12099000061,20
12033000043,11
12127000106,15
12071000083,25
12099000675,14
12086004410,16
12083000004,11
12101000005,6
12101000111,5
12097000400,23
1201100T018,17
12007000020,13
12073004455,12
12086000006,3
12127000191,9
12021000098,21
12081000033,23
12031000053,10
12105000203,24
12127000002,2
12009000515,16
12051000016,13
12033000199,18
12115000050,7
12123000009,6
12103000347,18
12129000011,4
12019040801,6
12019050601,15
12005000019,5
12035000241,14
12071000011,8
12087000015,22
12009000414,21
12019060200,2
12095000111,15
12069000085,25
12103000301,10
12081000214,26
12086000407,23
12063000013,3
12069000014,12
12081000156,4
12081000187,7
12117000064,18
12081000021,19
12099000457,22
12086000359,2
12083000003,5
12057000806,9
12086000548,7
12021000106,12
12019041002,13
12021000070,20
12097000500,23
12081000126,16
12059000005,24
12103000318,6
12005000043,19
12035000201,25
12127000211,12
12083000072,11
12086004670,23
12057000918,26
12079000007,24
12105000327,15
12061000006,4
12083000037,10
12057000871,3
12086000449,18
12069000236,14
12063000004,20
12057000953,8
12009000503,13
12115000035,23
12086000333,9
12127000012,24
12105000319,11
12071000091,26
12031000064,16
12009000224,22
12086000405,19
12101000124,14
12031000251,4
12101000020,7
12131000220,10
12045000004,12
12086000723,17
12107000014,2
12055000004,21
12081000209,18
12127000001,10
12007000013,5
12131000420,12
12069000095,7
12057000587,2
12086005500,16
12057000805,20
12071000110,21
12086000459,12
12081000059,5
12081000221,10
12069000011,24
12081000220,3
12103000238,23
12007000005,17
12086000305,7
12069000064,4
12069000121,12
12013000501,19
12131000360,25
12105000232,13
12101000126,20
12033000264,5
12103000149,26
12031000097,18
12055000020,10
12009000311,9
12005000040,14
12021000035,19
12021000109,2
12033000246,25
12086000488,5
12086000732,8
12009000226,23
12019011203,3
12115000094,2
12021000129,11
12005000044,17
12086000853,16
12111000074,15
12086000432,19
12123000010,12
12033000181,6
12083000089,22
12055000001,4
12099000671,17
12033000244,10
12081000107,13
12081000164,11
12031000294,18
12133000003,12
12069000093,26
12086000509,3
12086004370,14
12021000112,6
12069000009,9
12087000017,12
12107000015,8
12075000004,22
12105000506,7
12127000070,9
12069000112,15
12083000079,19
12035940000,25
12069000006,26
12086000695,8
12015000047,23
12013000102,18
12019020400,16
12027000016,17
12105000504,14
12071000082,10
12071000071,21
12103000299,20
12071000061,22
12099000643,19
1201960100a,12
12103000294,18
12009000240,4
12086000770,24
12103000148,7
1209300P-04,11
12103000289,3
12086000364,10
12081000057,26
12035000107,15
12015000043,12
12103000296,20
12071000033,23
12086000410,4
12009000107,13
12071000079,19
12021000028,25
12075000011,5
12123000006,12
12075000020,18
12103000358,16
12057000631,17
12115000045,9
12057000820,18
12125000007,12
12071000014,26
12029000009,7
12103000075,21
12033000196,8
12127000039,14
12083000109,5
12097000521,20
12005000029,7
12051000007,15
12035000370,12
12069000040,13
12085000005,6
12019060400,24
12057000952,16
12086000778,3
12086000914,24
120170200.2,15
12069000061,26
12127000105,25
12087000020,17
12009000525,10
12015000124,15
12103000338,4
12005000003,23
12099000670,14
12086007070,3
12031000239,9
12069000094,6
12069000072,21
12086000797,12
12086000974,5
12103000360,2
12105000329,23
12095000335,26
12086000750,11
12009000313,24
12057000818,19
12007000018,3
12053000039,18
12086000725,13
12086000428,22
12086000378,6
12086000559,16
12127000210,3
12031000246,8
12086000396,14
12086000343,17
12083000101,10
12099000495,25
12031000264,15
12033000025,7
12109000025,4
12086004411,26
12031000050,5
12115000013,13
12083000018,2
12127000071,6
12033000002,16
12033000024,22
12021000005,8
12071000081,9
12099000036,11
12101000012,18
12101000099,26
12005000038,4
12099000106,16
12069000119,25
12019011200,12
12103000146,12
12077000005,8
12123000008,7
12043000007,19
12019070801,21
12083000022,21
12031000260,18
12127000169,15
12021000076,11
12033000193,3
12069330033,25
12071000073,14
12023000025,5
12111000052,22
120170300.1,9
12113000038,25
12057000810,19
12069000038,13
12099000664,23
12009000305,7
12127000008,6
120170202.2,21
12105000229,5
12105000251,3
12127000148,16
12127000097,9
12057000921,17
12031000228,8
12081000175,10
12107000005,25
12069000055,26
12005000007,4
12031000249,9
12035000350,21
12033000064,3
12127000124,18
12051000013,20
12087000029,4
12127000022,25
1201100V002,26
12031000107,12
12021000055,6
12086000702,9
12083000045,17
12099000506,19
12087000033,10
12103000187,22
12031000032,7
12086004300,8
12021000045,11
12039000016,23
12015000065,15
12086009910,21
12033000267,5
12007000008,2
12071000302,4
12086000969,4
12103000169,25
12101000225,17
12031000037,18
12117000024,20
12086004671,6
12015000076,23
12081000188,17
12086000558,22
12023000013,14
12099000656,21
12055000022,24
12021000105,8
12031000049,11
12031000040,19
12035000240,10
12086004390,10
12049000005,9
12033000208,24
12057000589,2
12081000034,6
12049000004,15
12103000233,3
12099000026,9
12071000089,8
12069000066,17
120170300.2,12
12127000010,10
12103000150,5
12037000006,16
12105000227,12
12087000024,6
12099000153,14
12089030201,9
12101000082,25
12009000131,3
12099000125,18
12103000044,23
12083000083,26
12103000237,9
12115000071,15
12001000006,22
12033000261,7
12086000375,21
12086000308,16
12069000071,4
12086000552,12
12105000246,2
12057000763,4
12131000340,13
12105000535,14
12023000017,7
12015000034,6
12086000466,9
12105000212,24
12105000529,22
12086000427,3
12099000087,26
1205500025D,18
12115000032,11
12105000531,10
12009000506,21
12057000804,16
12035710000,23
12097000550,14
12021000049,19
1201100C022,13
12019020801,12
12031000085,4
120170301.2,2
12001000071,17
12083000025,18
12107000028,23
12057000117,7
12033000252,10
12086000617,3
12129000008,20
12031000031,6
12103000336,18
12007000004,26
12111000065,9
12071000217,2
12101000147,26
12081000208,25
12103000345,2
12005000034,13
12081000110,15
12021000075,11
12103000333,12
12015000057,21
12083000095,20
12086000335,8
12129000004,17
12031000100,19
1201100B003,22
12013000503,26
12086000979,9
12109000033,24
12103000168,17
12063000024,10
12081000022,14
12069000128,23
12105000315,4
12069000125,13
12009000403,26
12083000104,6
12043000013,25
12057000116,10
12086000848,20
12101101031,15
12103000314,22
12105000338,9
12086004340,18
1201100Q090,6
12031000225,13
12069000092,4
12057000139,25
12103000190,23
12031000082,16
12086004371,7
12069000035,24
12035000191,11
12021000141,3
12027000008,12
12086000406,26
12101000014,17
12015000110,14
12103000232,19
12086000387,21
12021000119,20
12021000040,18
12086000348,2
12009000430,3
12103000046,8
12031000020,7
12131000210,12
12105000112,5
12101000163,6
12055000008,17
12081000134,20
12099000667,19
12103000218,12
12127000075,2
1201100Y001,3
1213300007A,18
12021000032,24
12101000122,22
1201100C019,9
12086004241,4
12127000056,14
12045000010,18
12086004341,16
12057000911,7
12057000518,25
12086000763,18
12105000301,4
12086000735,13
12009000307,9
12103000172,16
12021000142,3
12103000193,25
12099000676,15
12103000239,23
12023000020,6
12129000009,19
12086000711,3
12103000209,7
12069000117,24
12031000258,11
12031000224,12
12111000021,10
12083000092,14
12033000057,17
12086000372,17
12019070000,19
12083000061,21
12085000039,23
12099000347,16
12057000819,19
12075000007,24
12007000017,4
12117000019,9
12101000057,8
12021000027,26
12031000083,4
12101000075,11
12075000006,6
12083000108,14
12033000243,18
12007000016,15
12051000012,21
12027000009,7
12071000010,17
12031000212,6
12031000088,22
12099000455,16
12077000006,19
12033000065,14
12105000116,7
12115000047,26
12031000283,13
12061000025,5
12033000059,15
12009000215,18
12105000226,2
12086000455,19
12041000002,6
12057000538,10
12115000023,8
12101000132,15
12033000188,11
12115000089,11
12101000070,12
12009000208,4
12023000002,16
12087000013,24
12031000081,14
12105000120,18
12033000241,7
12086000002,6
12081000186,3
12021000094,12
12133000025,5
12069000083,13
12087000021,20
