GEOID20,district
12033000080,1
12033000132,1
12033000211,1
12033000178,1
12033000090,1
12133000002,1
12033000156,1
12033000168,1
12091000039,1
12033000242,1
12091000040,1
12033000105,1
12033000217,1
12033000141,1
12033000154,1
12033000111,1
12033000144,1
12033000230,1
12113000017,1
12113000015,1
12033000071,1
12033000196,1
12033000050,1
12033000017,1
12131000510,1
12033000055,1
12113000034,1
12033000088,1
12033000157,1
12033000262,1
12091000009,1
12033000218,1
12033000184,1
12131000340,1
12033000014,1
12015000052,2
12081000163,2
12015000010,2
12015000060,2
12081000215,2
12027000012,2
12115000063,2
12081000136,2
12115000088,2
12027000013,2
12015000129,2
12115000009,2
12115000069,2
12015000068,2
12115000054,2
12115000081,2
12015000018,2
12015000026,2
12115000089,2
12115000050,2
12115000080,2
12015000023,2
12027000004,2
12015000104,2
12027000002,2
12071000068,2
12015000033,2
12015000091,2
12115000048,2
12015000015,2
12015000076,2
12115000004,2
12015000050,2
12015000036,2
12115000060,2
12115000011,2
12115000008,2
12115000006,2
12115000027,2
12015000013,2
12115000030,2
12115000044,2
12115000014,2
12027000009,2
12015000006,2
12015000030,2
12115000101,2
12115000098,2
12115000092,2
12115000076,2
12115000013,2
12015000040,2
12027000007,2
12115000035,2
12115000022,2
12071000021,2
12115000034,2
12015000103,2
12081000189,2
12015000055,2
12015000024,2
12027000014,2
12115000083,2
12115000037,2
12081000135,2
12027000010,2
12081000133,2
12015000027,2
12115000052,2
12115000055,2
12115000074,2
12015000078,2
12115000003,2
12115000095,2
12115000033,2
12115000038,2
12081000197,2
12081000198,2
12015000002,2
12115000056,2
12115000017,2
12115000059,2
12115000016,2
12115000073,2
12027000006,2
12115000057,2
12115000005,2
12115000107,2
12115000026,2
12115000065,2
12015000094,2
12115000041,2
12115000068,2
12027000015,2
12115000015,2
12015000034,2
12115000025,2
12015000003,2
12071000101,2
12081000205,2
12071000112,2
12081000208,2
12015000127,2
12081000161,2
12115000084,2
12071000115,2
12027000011,2
12115000086,2
12015000067,2
12071000092,2
12115000062,2
12015000108,2
12115000104,2
12115000097,2
12015000016,2
12015000090,2
12015000097,2
12115000019,2
12081000158,2
12115000067,2
12071000113,2
12081000126,2
12115000071,2
12015000112,2
12115000100,2
12015000124,2
12115000012,2
12081000162,2
12015000092,2
12081000130,2
12015000098,2
12115000082,2
12115000075,2
12015000106,2
12115000091,2
12115000028,2
12115000023,2
12015000051,2
12115000096,2
12027000016,2
12115000036,2
12015000114,2
12115000108,2
12115000045,2
12071000109,2
12015000012,2
12115000002,2
12015000008,2
12015000031,2
12115000047,2
12115000007,2
12015000131,2
12015000126,2
12015000057,2
12115000070,2
12015000065,2
12115000053,2
12115000105,2
12071000065,2
12027000003,2
12071000037,2
12115000031,2
12115000079,2
12115000094,2
12027000005,2
12115000046,2
12115000090,2
12115000064,2
12115000029,2
12081000132,2
12015000113,2
12015000004,2
12015000001,2
12081000165,2
12027000001,2
12015000043,2
12115000021,2
12015000062,2
12115000099,2
12015000048,2
12115000040,2
12015000072,2
12015000020,2
12115000001,2
12015000087,2
12027000008,2
12115000024,2
12015000110,2
12115000018,2
12115000078,2
12081000199,2
12115000093,2
12115000102,2
12115000106,2
12015000022,2
12015000041,2
12115000077,2
12115000042,2
12115000061,2
12071000018,2
12081000159,2
12115000058,2
12115000051,2
12081000213,2
12115000043,2
12015000038,2
12015000070,2
12071000100,2
12115000049,2
12081000160,2
12115000087,2
12115000109,2
12115000066,2
12115000085,2
12115000020,2
12015000096,2
12115000032,2
12015000084,2
12015000045,2
12071000114,2
12081000164,2
12015000005,2
12073003461,3
12123000001,3
12079000009,3
12005000005,3
12133000026,3
12131000420,3
12063000020,3
12039000037,3
12073001317,3
12123000013,3
12073002502,3
12005000039,3
12073004458,3
12005000043,3
12039000023,3
12063000017,3
12073004101,3
12073001255,3
12039000033,3
12005000033,3
12073003551,3
12073002359,3
12045000008,3
12073005221,3
12073001213,3
12037000003,3
12129ZZZZZZ,3
12073005261,3
12129000010,3
12045000005,3
